room_cnt,day_of_week,day_of_year,weather,scaled_room_id,isEvent,eventName
7,3,42,0.0,0.337,1,Rijecki karneval\
7,3,42,0.0,1.0,1,Rijecki karneval\
3,3,42,0.0,0.241,1,Rijecki karneval\
42,4,43,1.0,0.982,1,Rijecki karneval\
17,4,43,1.0,0.337,1,Rijecki karneval\
1,4,43,1.0,0.038,1,Rijecki karneval\
37,4,43,1.0,1.0,1,Rijecki karneval\
6,4,43,1.0,0.241,1,Rijecki karneval\
37,5,44,1.0,0.982,1,Rijecki karneval\
7,5,44,1.0,0.337,1,Rijecki karneval\
1,5,44,1.0,0.038,1,Rijecki karneval\
34,5,44,1.0,1.0,1,Rijecki karneval\
3,5,44,1.0,0.241,1,Rijecki karneval\
23,6,45,1.0,0.982,1,Rijecki karneval\
2,6,45,1.0,0.337,1,Rijecki karneval\
31,6,45,1.0,1.0,1,Rijecki karneval\
7,6,45,1.0,0.241,1,Rijecki karneval\
1,6,45,1.0,0.011,1,Rijecki karneval\
16,7,46,1.0,0.982,1,Rijecki karneval\
1,7,46,1.0,0.337,1,Rijecki karneval\
1,7,46,1.0,0.038,1,Rijecki karneval\
10,7,46,1.0,1.0,1,Rijecki karneval\
7,7,46,1.0,0.241,1,Rijecki karneval\
1,7,46,1.0,0.011,1,Rijecki karneval\
24,1,47,1.0,0.982,1,Rijecki karneval\
2,1,47,1.0,0.337,1,Rijecki karneval\
4,1,47,1.0,1.0,1,Rijecki karneval\
2,1,47,1.0,0.241,1,Rijecki karneval\
42,2,48,1.0,0.982,1,Rijecki karneval\
10,2,48,1.0,0.337,1,Rijecki karneval\
3,2,48,1.0,0.038,1,Rijecki karneval\
6,2,48,1.0,1.0,1,Rijecki karneval\
6,2,48,1.0,0.241,1,Rijecki karneval\
48,3,49,0.5,0.982,1,Rijecki karneval\
14,3,49,0.5,0.337,1,Rijecki karneval\
5,3,49,0.5,1.0,1,Rijecki karneval\
3,3,49,0.5,0.241,1,Rijecki karneval\
47,4,50,1.0,0.982,1,Rijecki karneval\
12,4,50,1.0,0.337,1,Rijecki karneval\
5,4,50,1.0,1.0,1,Rijecki karneval\
5,4,50,1.0,0.241,1,Rijecki karneval\
25,5,51,1.0,0.982,1,Rijecki karneval\
2,5,51,1.0,0.337,1,Rijecki karneval\
1,5,51,1.0,0.038,1,Rijecki karneval\
7,5,51,1.0,1.0,1,Rijecki karneval\
1,5,51,1.0,0.241,1,Rijecki karneval\
2,5,51,1.0,0.011,1,Rijecki karneval\
17,6,52,1.0,0.982,1,Rijecki karneval\
1,6,52,1.0,0.038,1,Rijecki karneval\
11,6,52,1.0,1.0,1,Rijecki karneval\
4,6,52,1.0,0.241,1,Rijecki karneval\
7,7,53,1.0,0.982,1,Rijecki karneval\
5,7,53,1.0,0.337,1,Rijecki karneval\
70,7,53,1.0,1.0,1,Rijecki karneval\
4,7,53,1.0,0.241,1,Rijecki karneval\
1,7,53,1.0,0.011,1,Rijecki karneval\
13,1,54,1.0,0.982,1,Rijecki karneval\
1,1,54,1.0,0.337,1,Rijecki karneval\
3,1,54,1.0,1.0,1,Rijecki karneval\
2,1,54,1.0,0.241,1,Rijecki karneval\
3,1,54,1.0,0.011,1,Rijecki karneval\
31,2,55,0.0,0.982,1,Rijecki karneval\
3,2,55,0.0,0.337,1,Rijecki karneval\
1,2,55,0.0,0.038,1,Rijecki karneval\
2,2,55,0.0,1.0,1,Rijecki karneval\
3,2,55,0.0,0.241,1,Rijecki karneval\
32,3,56,1.0,0.982,0,
5,3,56,1.0,0.337,0,
4,3,56,1.0,1.0,0,
2,3,56,1.0,0.241,0,
35,4,57,1.0,0.982,0,
17,4,57,1.0,0.337,0,
5,4,57,1.0,1.0,0,
8,4,57,1.0,0.241,0,
39,5,58,1.0,0.982,0,
2,5,58,1.0,0.337,0,
2,5,58,1.0,1.0,0,
3,5,58,1.0,0.241,0,
20,6,59,1.0,0.982,0,
1,6,59,1.0,0.337,0,
4,6,59,1.0,0.038,0,
2,6,59,1.0,1.0,0,
4,6,59,1.0,0.241,0,
8,7,60,1.0,0.982,0,
1,7,60,1.0,0.337,0,
3,7,60,1.0,0.038,0,
3,7,60,1.0,1.0,0,
4,7,60,1.0,0.241,0,
10,1,61,0.0,0.982,0,
8,1,61,0.0,0.337,0,
1,1,61,0.0,0.038,0,
2,1,61,0.0,1.0,0,
1,1,61,0.0,0.241,0,
43,2,62,0.0,0.982,0,
8,2,62,0.0,0.337,0,
1,2,62,0.0,0.038,0,
4,2,62,0.0,1.0,0,
2,2,62,0.0,0.241,0,
1,2,62,0.0,0.011,0,
50,3,63,0.0,0.982,0,
10,3,63,0.0,0.337,0,
7,3,63,0.0,1.0,0,
4,3,63,0.0,0.241,0,
52,4,64,0.0,0.982,0,
4,4,64,0.0,0.337,0,
5,4,64,0.0,1.0,0,
3,4,64,0.0,0.241,0,
38,5,65,0.0,0.982,0,
1,5,65,0.0,0.337,0,
11,5,65,0.0,1.0,0,
4,5,65,0.0,0.241,0,
18,6,66,0.0,0.982,0,
2,6,66,0.0,0.337,0,
6,6,66,0.0,1.0,0,
4,6,66,0.0,0.241,0,
20,7,67,1.0,0.982,0,
3,7,67,1.0,0.337,0,
6,7,67,1.0,1.0,0,
4,7,67,1.0,0.241,0,
18,1,68,0.0,0.982,0,
1,1,68,0.0,0.337,0,
15,1,68,0.0,1.0,0,
43,2,69,0.0,0.982,0,
1,2,69,0.0,0.337,0,
1,2,69,0.0,0.038,0,
4,2,69,0.0,1.0,0,
38,3,70,0.0,0.982,0,
1,3,70,0.0,0.337,0,
1,3,70,0.0,0.038,0,
12,3,70,0.0,1.0,0,
1,3,70,0.0,0.241,0,
56,4,71,1.0,0.982,0,
2,4,71,1.0,0.337,0,
7,4,71,1.0,1.0,0,
2,4,71,1.0,0.241,0,
51,5,72,1.0,0.982,0,
2,5,72,1.0,0.337,0,
3,5,72,1.0,0.038,0,
12,5,72,1.0,1.0,0,
2,5,72,1.0,0.241,0,
1,5,72,1.0,0.011,0,
1,5,72,1.0,0.002,0,
21,6,73,1.0,0.982,0,
5,6,73,1.0,0.337,0,
2,6,73,1.0,0.038,0,
14,6,73,1.0,1.0,0,
6,6,73,1.0,0.241,0,
2,6,73,1.0,0.011,0,
17,7,74,1.0,0.982,0,
1,7,74,1.0,0.337,0,
10,7,74,1.0,1.0,0,
4,7,74,1.0,0.241,0,
1,7,74,1.0,0.011,0,
15,1,75,0.0,0.982,0,
3,1,75,0.0,0.337,0,
10,1,75,0.0,1.0,0,
1,1,75,0.0,0.241,0,
26,2,76,1.0,0.982,0,
3,2,76,1.0,0.337,0,
7,2,76,1.0,1.0,0,
3,2,76,1.0,0.241,0,
1,2,76,1.0,0.011,0,
33,3,77,1.0,0.982,0,
5,3,77,1.0,0.337,0,
3,3,77,1.0,0.038,0,
7,3,77,1.0,1.0,0,
2,3,77,1.0,0.241,0,
43,4,78,0.0,0.982,0,
9,4,78,0.0,0.337,0,
2,4,78,0.0,0.038,0,
7,4,78,0.0,1.0,0,
6,4,78,0.0,0.241,0,
38,5,79,0.0,0.982,0,
9,5,79,0.0,0.337,0,
7,5,79,0.0,1.0,0,
3,5,79,0.0,0.241,0,
18,6,80,0.0,0.982,0,
2,6,80,0.0,0.337,0,
10,6,80,0.0,1.0,0,
5,6,80,0.0,0.241,0,
11,7,81,1.0,0.982,0,
1,7,81,1.0,0.337,0,
1,7,81,1.0,0.038,0,
8,7,81,1.0,1.0,0,
7,7,81,1.0,0.241,0,
17,1,82,1.0,0.982,0,
5,1,82,1.0,0.337,0,
5,1,82,1.0,1.0,0,
2,1,82,1.0,0.241,0,
41,2,83,0.0,0.982,0,
4,2,83,0.0,0.337,0,
11,2,83,0.0,1.0,0,
3,2,83,0.0,0.241,0,
49,3,84,0.0,0.982,0,
6,3,84,0.0,0.337,0,
1,3,84,0.0,0.038,0,
9,3,84,0.0,1.0,0,
47,4,85,1.0,0.982,0,
5,4,85,1.0,0.337,0,
7,4,85,1.0,1.0,0,
3,4,85,1.0,0.241,0,
41,5,86,0.0,0.982,0,
1,5,86,0.0,0.337,0,
1,5,86,0.0,0.038,0,
9,5,86,0.0,1.0,0,
2,5,86,0.0,0.241,0,
29,6,87,0.0,0.982,0,
6,6,87,0.0,1.0,0,
3,6,87,0.0,0.241,0,
14,7,88,0.0,0.982,0,
1,7,88,0.0,0.337,0,
6,7,88,0.0,1.0,0,
2,7,88,0.0,0.241,0,
14,1,89,0.0,0.982,0,
1,1,89,0.0,0.337,0,
4,1,89,0.0,1.0,0,
2,1,89,0.0,0.241,0,
24,2,90,0.0,0.982,0,
2,2,90,0.0,0.337,0,
3,2,90,0.0,1.0,0,
1,2,90,0.0,0.241,0,
1,2,90,0.0,0.002,0,
25,3,91,0.0,0.982,0,
4,3,91,0.0,0.337,0,
41,3,91,0.0,1.0,0,
7,3,91,0.0,0.241,0,
38,4,92,0.0,0.982,0,
7,4,92,0.0,0.337,0,
2,4,92,0.0,0.038,0,
45,4,92,0.0,1.0,0,
9,4,92,0.0,0.241,0,
30,5,93,0.0,0.982,0,
8,5,93,0.0,0.337,0,
47,5,93,0.0,1.0,0,
6,5,93,0.0,0.241,0,
11,6,94,0.0,0.982,0,
6,6,94,0.0,0.337,0,
2,6,94,0.0,0.038,0,
4,6,94,0.0,1.0,0,
4,6,94,0.0,0.241,0,
12,7,95,0.0,0.982,0,
7,7,95,0.0,0.337,0,
2,7,95,0.0,0.038,0,
6,7,95,0.0,1.0,0,
1,7,95,0.0,0.241,0,
10,1,96,1.0,0.982,0,
10,1,96,1.0,0.337,0,
2,1,96,1.0,0.038,0,
14,1,96,1.0,1.0,0,
32,2,97,1.0,0.982,0,
10,2,97,1.0,0.337,0,
2,2,97,1.0,0.038,0,
18,2,97,1.0,1.0,0,
3,2,97,1.0,0.241,0,
42,3,98,1.0,0.982,0,
9,3,98,1.0,0.337,0,
2,3,98,1.0,0.038,0,
8,3,98,1.0,1.0,0,
3,3,98,1.0,0.241,0,
51,4,99,1.0,0.982,0,
12,4,99,1.0,0.337,0,
3,4,99,1.0,0.038,0,
6,4,99,1.0,1.0,0,
4,4,99,1.0,0.241,0,
17,5,100,1.0,0.982,0,
9,5,100,1.0,0.337,0,
1,5,100,1.0,0.038,0,
27,5,100,1.0,1.0,0,
7,5,100,1.0,0.241,0,
7,6,101,1.0,0.982,0,
2,6,101,1.0,0.337,0,
2,6,101,1.0,0.038,0,
28,6,101,1.0,1.0,0,
8,6,101,1.0,0.241,0,
5,7,102,1.0,0.982,1,Uskrs\
1,7,102,1.0,0.337,1,Uskrs\
2,7,102,1.0,0.038,1,Uskrs\
29,7,102,1.0,1.0,1,Uskrs\
7,7,102,1.0,0.241,1,Uskrs\
4,1,103,1.0,0.982,1,Uskrs\
2,1,103,1.0,0.038,1,Uskrs\
32,1,103,1.0,1.0,1,Uskrs\
5,1,103,1.0,0.241,1,Uskrs\
9,2,104,0.0,0.982,1,Uskrs\
1,2,104,0.0,0.337,1,Uskrs\
8,2,104,0.0,1.0,1,Uskrs\
4,2,104,0.0,0.241,1,Uskrs\
25,3,105,1.0,0.982,0,
6,3,105,1.0,0.337,0,
1,3,105,1.0,0.038,0,
15,3,105,1.0,1.0,0,
2,3,105,1.0,0.241,0,
26,4,106,1.0,0.982,0,
16,4,106,1.0,0.337,0,
2,4,106,1.0,0.038,0,
15,4,106,1.0,1.0,0,
1,4,106,1.0,0.241,0,
35,5,107,0.0,0.982,0,
30,5,107,0.0,0.337,0,
12,5,107,0.0,1.0,0,
7,5,107,0.0,0.241,0,
2,5,107,0.0,0.002,0,
25,6,108,0.0,0.982,0,
10,6,108,0.0,0.337,0,
12,6,108,0.0,1.0,0,
20,7,109,0.0,0.982,0,
7,7,109,0.0,0.337,0,
1,7,109,0.0,0.038,0,
2,7,109,0.0,1.0,0,
2,7,109,0.0,0.241,0,
11,1,110,0.0,0.982,0,
5,1,110,0.0,0.337,0,
18,1,110,0.0,1.0,0,
3,1,110,0.0,0.241,0,
1,1,110,0.0,0.011,0,
30,2,111,0.0,0.982,0,
14,2,111,0.0,0.337,0,
1,2,111,0.0,0.038,0,
33,2,111,0.0,1.0,0,
1,2,111,0.0,0.241,0,
38,3,112,0.0,0.982,0,
26,3,112,0.0,0.337,0,
1,3,112,0.0,0.038,0,
10,3,112,0.0,1.0,0,
7,3,112,0.0,0.241,0,
45,4,113,0.0,0.982,0,
30,4,113,0.0,0.337,0,
4,4,113,0.0,1.0,0,
8,4,113,0.0,0.241,0,
3,4,113,0.0,0.011,0,
43,5,114,0.0,0.982,0,
21,5,114,0.0,0.337,0,
1,5,114,0.0,0.038,0,
6,5,114,0.0,1.0,0,
7,5,114,0.0,0.241,0,
3,5,114,0.0,0.011,0,
22,6,115,1.0,0.982,0,
3,6,115,1.0,0.337,0,
1,6,115,1.0,0.038,0,
26,6,115,1.0,1.0,0,
4,6,115,1.0,0.241,0,
2,6,115,1.0,0.011,0,
18,7,116,1.0,0.982,0,
4,7,116,1.0,0.337,0,
2,7,116,1.0,0.038,0,
26,7,116,1.0,1.0,0,
8,7,116,1.0,0.241,0,
2,7,116,1.0,0.011,0,
34,1,117,0.0,0.982,0,
8,1,117,0.0,0.337,0,
1,1,117,0.0,0.038,0,
17,1,117,0.0,1.0,0,
3,1,117,0.0,0.241,0,
43,2,118,0.0,0.982,0,
18,2,118,0.0,0.337,0,
38,2,118,0.0,1.0,0,
3,2,118,0.0,0.241,0,
58,3,119,0.0,0.982,0,
20,3,119,0.0,0.337,0,
5,3,119,0.0,1.0,0,
7,3,119,0.0,0.241,0,
2,3,119,0.0,0.011,0,
54,4,120,0.0,0.982,0,
12,4,120,0.0,0.337,0,
8,4,120,0.0,1.0,0,
10,4,120,0.0,0.241,0,
27,5,121,0.0,0.982,1,Praznik rada\
9,5,121,0.0,0.337,1,Praznik rada\
4,5,121,0.0,1.0,1,Praznik rada\
8,5,121,0.0,0.241,1,Praznik rada\
12,6,122,0.0,0.982,1,Praznik rada\
4,6,122,0.0,0.337,1,Praznik rada\
1,6,122,0.0,0.038,1,Praznik rada\
18,6,122,0.0,1.0,1,Praznik rada\
7,6,122,0.0,0.241,1,Praznik rada\
12,7,123,0.0,0.982,0,
10,7,123,0.0,0.337,0,
2,7,123,0.0,0.038,0,
6,7,123,0.0,1.0,0,
10,7,123,0.0,0.241,0,
11,1,124,0.0,0.982,0,
3,1,124,0.0,0.337,0,
22,1,124,0.0,1.0,0,
5,1,124,0.0,0.241,0,
20,2,125,0.0,0.982,0,
11,2,125,0.0,0.337,0,
2,2,125,0.0,0.038,0,
33,2,125,0.0,1.0,0,
10,2,125,0.0,0.241,0,
26,3,126,1.0,0.982,0,
30,3,126,1.0,0.337,0,
2,3,126,1.0,0.038,0,
21,3,126,1.0,1.0,0,
10,3,126,1.0,0.241,0,
28,4,127,1.0,0.982,0,
37,4,127,1.0,0.337,0,
1,4,127,1.0,0.038,0,
18,4,127,1.0,1.0,0,
9,4,127,1.0,0.241,0,
2,4,127,1.0,0.002,0,
35,5,128,1.0,0.982,0,
38,5,128,1.0,0.337,0,
1,5,128,1.0,0.038,0,
25,5,128,1.0,1.0,0,
2,5,128,1.0,0.241,0,
10,6,129,1.0,0.982,0,
25,6,129,1.0,0.337,0,
1,6,129,1.0,0.038,0,
36,6,129,1.0,1.0,0,
1,6,129,1.0,0.241,0,
9,7,130,1.0,0.982,0,
12,7,130,1.0,0.337,0,
4,7,130,1.0,0.038,0,
19,7,130,1.0,1.0,0,
4,7,130,1.0,0.241,0,
1,7,130,1.0,0.011,0,
9,1,131,1.0,0.982,1,Jazz Time Festival\
6,1,131,1.0,0.337,1,Jazz Time Festival\
47,1,131,1.0,1.0,1,Jazz Time Festival\
3,1,131,1.0,0.241,1,Jazz Time Festival\
22,2,132,1.0,0.982,1,Jazz Time Festival\
9,2,132,1.0,0.337,1,Jazz Time Festival\
47,2,132,1.0,1.0,1,Jazz Time Festival\
5,2,132,1.0,0.241,1,Jazz Time Festival\
1,2,132,1.0,0.011,1,Jazz Time Festival\
35,3,133,1.0,0.982,1,Jazz Time Festival\
20,3,133,1.0,0.337,1,Jazz Time Festival\
2,3,133,1.0,0.038,1,Jazz Time Festival\
14,3,133,1.0,1.0,1,Jazz Time Festival\
3,3,133,1.0,0.241,1,Jazz Time Festival\
33,4,134,1.0,0.982,1,Jazz Time Festival\
22,4,134,1.0,0.337,1,Jazz Time Festival\
37,4,134,1.0,1.0,1,Jazz Time Festival\
3,4,134,1.0,0.241,1,Jazz Time Festival\
1,4,134,1.0,0.011,1,Jazz Time Festival\
37,5,135,0.0,0.982,1,Jazz Time Festival\
16,5,135,0.0,0.337,1,Jazz Time Festival\
2,5,135,0.0,1.0,1,Jazz Time Festival\
10,5,135,0.0,0.241,1,Jazz Time Festival\
26,6,136,0.0,0.982,1,Jazz Time Festival\
5,6,136,0.0,0.337,1,Jazz Time Festival\
66,6,136,0.0,1.0,1,Jazz Time Festival\
4,6,136,0.0,0.241,1,Jazz Time Festival\
13,7,137,1.0,0.982,0,
7,7,137,1.0,0.337,0,
2,7,137,1.0,0.038,0,
5,7,137,1.0,1.0,0,
6,7,137,1.0,0.241,0,
12,1,138,0.0,0.982,0,
5,1,138,0.0,0.337,0,
29,1,138,0.0,1.0,0,
26,2,139,0.0,0.982,0,
2,2,139,0.0,0.337,0,
85,2,139,0.0,1.0,0,
4,2,139,0.0,0.241,0,
1,2,139,0.0,0.011,0,
38,3,140,0.0,0.982,0,
5,3,140,0.0,0.337,0,
3,3,140,0.0,1.0,0,
6,3,140,0.0,0.241,0,
1,3,140,0.0,0.011,0,
34,4,141,1.0,0.982,0,
10,4,141,1.0,0.337,0,
34,4,141,1.0,1.0,0,
4,4,141,1.0,0.241,0,
1,4,141,1.0,0.011,0,
26,5,142,1.0,0.982,1,Waterpolo Europe League Final Four Tournament\
5,5,142,1.0,0.337,1,Waterpolo Europe League Final Four Tournament\
1,5,142,1.0,0.038,1,Waterpolo Europe League Final Four Tournament\
82,5,142,1.0,1.0,1,Waterpolo Europe League Final Four Tournament\
5,5,142,1.0,0.241,1,Waterpolo Europe League Final Four Tournament\
1,5,142,1.0,0.011,1,Waterpolo Europe League Final Four Tournament\
1,5,142,1.0,0.002,1,Waterpolo Europe League Final Four Tournament\
14,6,143,1.0,0.982,1,Waterpolo Europe League Final Four Tournament\
1,6,143,1.0,0.337,1,Waterpolo Europe League Final Four Tournament\
2,6,143,1.0,0.038,1,Waterpolo Europe League Final Four Tournament\
99,6,143,1.0,1.0,1,Waterpolo Europe League Final Four Tournament\
4,6,143,1.0,0.241,1,Waterpolo Europe League Final Four Tournament\
1,6,143,1.0,0.011,1,Waterpolo Europe League Final Four Tournament\
1,6,143,1.0,0.002,1,Waterpolo Europe League Final Four Tournament\
11,7,144,1.0,0.982,0,
4,7,144,1.0,0.337,0,
1,7,144,1.0,0.038,0,
89,7,144,1.0,1.0,0,
8,7,144,1.0,0.241,0,
1,7,144,1.0,0.011,0,
1,7,144,1.0,0.002,0,
13,1,145,0.0,0.982,0,
3,1,145,0.0,0.337,0,
7,1,145,0.0,1.0,0,
1,1,145,0.0,0.241,0,
21,2,146,0.0,0.982,0,
7,2,146,0.0,0.337,0,
36,2,146,0.0,1.0,0,
3,2,146,0.0,0.241,0,
34,3,147,0.0,0.982,0,
13,3,147,0.0,0.337,0,
1,3,147,0.0,0.038,0,
2,3,147,0.0,1.0,0,
4,3,147,0.0,0.241,0,
38,4,148,0.0,0.982,0,
28,4,148,0.0,0.337,0,
1,4,148,0.0,0.038,0,
25,4,148,0.0,1.0,0,
2,4,148,0.0,0.241,0,
39,5,149,0.0,0.982,0,
23,5,149,0.0,0.337,0,
2,5,149,0.0,0.038,0,
4,5,149,0.0,1.0,0,
2,5,149,0.0,0.241,0,
16,6,150,1.0,0.982,1,Dan drzavnosti\
3,6,150,1.0,0.337,1,Dan drzavnosti\
3,6,150,1.0,0.038,1,Dan drzavnosti\
24,6,150,1.0,1.0,1,Dan drzavnosti\
6,6,150,1.0,0.241,1,Dan drzavnosti\
12,7,151,0.0,0.982,1,Dan drzavnosti\
4,7,151,0.0,0.337,1,Dan drzavnosti\
3,7,151,0.0,0.038,1,Dan drzavnosti\
30,7,151,0.0,1.0,1,Dan drzavnosti\
3,7,151,0.0,0.241,1,Dan drzavnosti\
12,1,152,1.0,0.982,0,
4,1,152,1.0,0.337,0,
2,1,152,1.0,0.038,0,
77,1,152,1.0,1.0,0,
3,1,152,1.0,0.241,0,
1,1,152,1.0,0.011,0,
1,2,153,1.0,0.001,0,
14,2,153,1.0,0.982,0,
11,2,153,1.0,0.337,0,
3,2,153,1.0,0.038,0,
80,2,153,1.0,1.0,0,
7,2,153,1.0,0.241,0,
1,2,153,1.0,0.011,0,
18,3,154,1.0,0.982,0,
18,3,154,1.0,0.337,0,
2,3,154,1.0,0.038,0,
9,3,154,1.0,1.0,0,
5,3,154,1.0,0.241,0,
35,4,155,0.0,0.982,0,
15,4,155,0.0,0.337,0,
1,4,155,0.0,0.038,0,
11,4,155,0.0,1.0,0,
4,4,155,0.0,0.241,0,
33,5,156,0.0,0.982,0,
14,5,156,0.0,0.337,0,
1,5,156,0.0,0.038,0,
13,5,156,0.0,1.0,0,
2,5,156,0.0,0.241,0,
1,5,156,0.0,0.011,0,
17,6,157,0.0,0.982,0,
9,6,157,0.0,0.337,0,
45,6,157,0.0,1.0,0,
4,6,157,0.0,0.241,0,
11,7,158,0.0,0.982,0,
2,7,158,0.0,0.337,0,
1,7,158,0.0,0.038,0,
29,7,158,0.0,1.0,0,
7,7,158,0.0,0.241,0,
46,1,159,0.0,0.982,0,
3,1,159,0.0,0.337,0,
28,1,159,0.0,1.0,0,
1,1,159,0.0,0.241,0,
59,2,160,1.0,0.982,0,
6,2,160,1.0,0.337,0,
55,2,160,1.0,1.0,0,
4,2,160,1.0,0.241,0,
1,2,160,1.0,0.002,0,
64,3,161,1.0,0.982,1,Dani Svetog Vida\
13,3,161,1.0,0.337,1,Dani Svetog Vida\
1,3,161,1.0,0.038,1,Dani Svetog Vida\
6,3,161,1.0,1.0,1,Dani Svetog Vida\
6,3,161,1.0,0.241,1,Dani Svetog Vida\
15,4,162,0.0,0.982,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
10,4,162,0.0,0.337,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
7,4,162,0.0,1.0,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
7,4,162,0.0,0.241,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
12,5,163,0.0,0.982,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
8,5,163,0.0,0.337,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
4,5,163,0.0,0.038,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
34,5,163,0.0,1.0,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
4,5,163,0.0,0.241,3,Dani Svetog Vida\Tijelovo\Hartera Festival\
10,6,164,0.0,0.982,1,Dani Svetog Vida\
11,6,164,0.0,0.337,1,Dani Svetog Vida\
4,6,164,0.0,0.038,1,Dani Svetog Vida\
76,6,164,0.0,1.0,1,Dani Svetog Vida\
10,6,164,0.0,0.241,1,Dani Svetog Vida\
1,6,164,0.0,0.011,1,Dani Svetog Vida\
6,7,165,1.0,0.982,1,Dani Svetog Vida\
10,7,165,1.0,0.337,1,Dani Svetog Vida\
1,7,165,1.0,0.038,1,Dani Svetog Vida\
77,7,165,1.0,1.0,1,Dani Svetog Vida\
14,7,165,1.0,0.241,1,Dani Svetog Vida\
5,1,166,1.0,0.982,1,Dani Svetog Vida\
6,1,166,1.0,0.337,1,Dani Svetog Vida\
4,1,166,1.0,1.0,1,Dani Svetog Vida\
6,1,166,1.0,0.241,1,Dani Svetog Vida\
18,2,167,1.0,0.982,1,Dani Svetog Vida\
7,2,167,1.0,0.337,1,Dani Svetog Vida\
2,2,167,1.0,0.038,1,Dani Svetog Vida\
70,2,167,1.0,1.0,1,Dani Svetog Vida\
8,2,167,1.0,0.241,1,Dani Svetog Vida\
36,3,168,0.0,0.982,1,Dani Svetog Vida\
17,3,168,0.0,0.337,1,Dani Svetog Vida\
1,3,168,0.0,0.038,1,Dani Svetog Vida\
6,3,168,0.0,1.0,1,Dani Svetog Vida\
10,3,168,0.0,0.241,1,Dani Svetog Vida\
33,4,169,1.0,0.982,0,
16,4,169,1.0,0.337,0,
1,4,169,1.0,0.038,0,
5,4,169,1.0,1.0,0,
10,4,169,1.0,0.241,0,
31,5,170,1.0,0.982,0,
14,5,170,1.0,0.337,0,
1,5,170,1.0,0.038,0,
6,5,170,1.0,1.0,0,
11,5,170,1.0,0.241,0,
1,5,170,1.0,0.011,0,
14,6,171,0.0,0.982,0,
2,6,171,0.0,0.337,0,
38,6,171,0.0,1.0,0,
23,6,171,0.0,0.241,0,
1,6,171,0.0,0.011,0,
4,7,172,0.0,0.982,0,
6,7,172,0.0,0.337,0,
25,7,172,0.0,1.0,0,
25,7,172,0.0,0.241,0,
1,7,172,0.0,0.011,0,
5,1,173,0.0,0.982,0,
2,1,173,0.0,0.337,0,
1,1,173,0.0,0.038,0,
7,1,173,0.0,1.0,0,
6,1,173,0.0,0.241,0,
10,2,174,0.0,0.982,0,
4,2,174,0.0,0.337,0,
40,2,174,0.0,1.0,0,
9,2,174,0.0,0.241,0,
22,3,175,0.0,0.982,0,
8,3,175,0.0,0.337,0,
1,3,175,0.0,0.038,0,
8,3,175,0.0,1.0,0,
9,3,175,0.0,0.241,0,
11,4,176,0.0,0.982,1,Dan neovisnosti Hrvatske\
6,4,176,0.0,0.337,1,Dan neovisnosti Hrvatske\
2,4,176,0.0,0.038,1,Dan neovisnosti Hrvatske\
29,4,176,0.0,1.0,1,Dan neovisnosti Hrvatske\
7,4,176,0.0,0.241,1,Dan neovisnosti Hrvatske\
11,5,177,0.0,0.982,1,Dan neovisnosti Hrvatske\
2,5,177,0.0,0.337,1,Dan neovisnosti Hrvatske\
2,5,177,0.0,0.038,1,Dan neovisnosti Hrvatske\
14,5,177,0.0,1.0,1,Dan neovisnosti Hrvatske\
9,5,177,0.0,0.241,1,Dan neovisnosti Hrvatske\
6,6,178,0.0,0.982,0,
3,6,178,0.0,0.337,0,
2,6,178,0.0,0.038,0,
75,6,178,0.0,1.0,0,
8,6,178,0.0,0.241,0,
9,7,179,0.0,0.982,0,
5,7,179,0.0,0.337,0,
3,7,179,0.0,0.038,0,
64,7,179,0.0,1.0,0,
8,7,179,0.0,0.241,0,
14,1,180,0.0,0.982,1,Rijeka Open Tennis Tournament\
6,1,180,0.0,0.337,1,Rijeka Open Tennis Tournament\
1,1,180,0.0,0.038,1,Rijeka Open Tennis Tournament\
64,1,180,0.0,1.0,1,Rijeka Open Tennis Tournament\
5,1,180,0.0,0.241,1,Rijeka Open Tennis Tournament\
20,2,181,0.0,0.982,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
4,2,181,0.0,0.337,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
1,2,181,0.0,0.038,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
84,2,181,0.0,1.0,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
7,2,181,0.0,0.241,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
35,3,182,0.0,0.982,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
11,3,182,0.0,0.337,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
1,3,182,0.0,0.038,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
30,3,182,0.0,1.0,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
10,3,182,0.0,0.241,2,Rijecke ljetne noci\Rijeka Open Tennis Tournament\
